STATEFIP,YEAR,QUARTER,industry,emp_weighted,total_emp,emp_share
25,2021,2,Manufacturing - Durable goods,616589.9842,10181473.538999999,0.0605599947628563
25,2021,2,Manufacturing - Nondurable goods,332799.2019,10181473.538999999,0.03268674230947191
25,2021,2,Mining and logging,5307.6956,10181473.538999999,0.0005213091778580913
25,2021,2,Other services,243364.5969,10181473.538999999,0.023902689131174888
25,2021,2,Professional and business services,2020667.0836,10181473.538999999,0.1984650920969211
25,2021,2,Retail trade,1427328.1673,10181473.538999999,0.14018876165936478
25,2021,2,Transportation and warehousing,272970.4269,10181473.538999999,0.02681050300375387
25,2021,2,Utilities,67221.4484,10181473.538999999,0.006602330020552441
25,2021,2,Wholesale trade,218466.19759999998,10181473.538999999,0.021457227852448676
25,2021,3,Construction,771003.4401,10297252.8695,0.07487467287354645
25,2021,3,Education and health services,2566458.7742,10297252.8695,0.24923722926157668
25,2021,3,Financial activities,746704.2908,10297252.8695,0.07251490278651936
25,2021,3,Government,388606.1266,10297252.8695,0.037738815538951545
25,2021,3,Information,63126.6606,10297252.8695,0.006130437059283873
25,2021,3,Leisure and hospitality,194222.0142,10297252.8695,0.01886153682554275
25,2021,3,Manufacturing - Durable goods,591018.4705,10297252.8695,0.05739574214503076
25,2021,3,Manufacturing - Nondurable goods,324700.4986,10297252.8695,0.031532730400527335
25,2021,3,Mining and logging,5382.2463,10297252.8695,0.0005226875913615729
25,2021,3,Other services,226083.5946,10297252.8695,0.021955719400622808
25,2021,3,Professional and business services,2095151.201,10297252.8695,0.20346700499176276
25,2021,3,Retail trade,1647636.847,10297252.8695,0.16000741827757053
25,2021,3,Transportation and warehousing,301131.3692,10297252.8695,0.02924385494037323
25,2021,3,Utilities,109801.2922,10297252.8695,0.010663163621554492
25,2021,3,Wholesale trade,266226.0436,10297252.8695,0.025854084285775826
25,2021,4,Construction,695108.4358,10418289.5084,0.06672001533836738
25,2021,4,Education and health services,2834567.3331,10418289.5084,0.27207607648209053
25,2021,4,Financial activities,723074.4573,10418289.5084,0.06940433520464213
25,2021,4,Government,355931.7642,10418289.5084,0.0341641268380017
25,2021,4,Information,27094.209600000002,10418289.5084,0.0026006389607578706
25,2021,4,Leisure and hospitality,187777.3475,10418289.5084,0.0180238173789085
25,2021,4,Manufacturing - Durable goods,558800.0922,10418289.5084,0.05363645267771199
25,2021,4,Manufacturing - Nondurable goods,338408.7219,10418289.5084,0.03248217681291633
25,2021,4,Mining and logging,3198.9313,10418289.5084,0.0003070495686859905
25,2021,4,Other services,211547.3093,10418289.5084,0.020305378260935713
25,2021,4,Professional and business services,2233441.2868,10418289.5084,0.21437696514377272
25,2021,4,Retail trade,1473492.4754,10418289.5084,0.14143324335649923
25,2021,4,Transportation and warehousing,448046.4546,10418289.5084,0.0430057596536122
25,2021,4,Utilities,119917.6475,10418289.5084,0.011510300937914374
25,2021,4,Wholesale trade,207883.0419,10418289.5084,0.01995366338518326
25,2022,1,Construction,669991.9691,10620057.3446,0.06308741538393595
25,2022,1,Education and health services,2739499.7765,10620057.3446,0.2579552715779787
25,2022,1,Financial activities,886577.3455,10620057.3446,0.08348140850207364
25,2022,1,Government,353540.9209,10620057.3446,0.03328992579119788
25,2022,1,Information,61252.9065,10620057.3446,0.005767662500536815
25,2022,1,Leisure and hospitality,160985.1612,10620057.3446,0.015158596227529452
25,2022,1,Manufacturing - Durable goods,556713.2205,10620057.3446,0.05242092414718204
25,2022,1,Manufacturing - Nondurable goods,379146.0774,10620057.3446,0.03570094445796803
25,2022,1,Other services,215263.2458,10620057.3446,0.020269499383584338
25,2022,1,Professional and business services,2242460.2435,10620057.3446,0.21115330838022525
25,2022,1,Retail trade,1723928.2389,10620057.3446,0.16232758288980134
25,2022,1,Transportation and warehousing,377751.7224,10620057.3446,0.03556964996917612
25,2022,1,Utilities,90197.9513,10620057.3446,0.008493169892897341
25,2022,1,Wholesale trade,162748.5651,10620057.3446,0.015324640895913153
25,2022,2,Construction,719174.407,10615820.9889,0.06774552884340979
25,2022,2,Education and health services,2646044.3009,10615820.9889,0.24925479655946803
25,2022,2,Financial activities,822167.4758,10615820.9889,0.07744737563488173
25,2022,2,Government,376708.4845,10615820.9889,0.03548557242005963
25,2022,2,Information,88005.6472,10615820.9889,0.008290046270751882
25,2022,2,Leisure and hospitality,260036.2618,10615820.9889,0.02449516265128211
25,2022,2,Manufacturing - Durable goods,540720.0046,10615820.9889,0.050935297907282136
25,2022,2,Manufacturing - Nondurable goods,395660.8777,10615820.9889,0.03727086940460909
25,2022,2,Other services,257716.7376,10615820.9889,0.024276665730278514
25,2022,2,Professional and business services,2255276.3727,10615820.9889,0.21244483823324997
25,2022,2,Retail trade,1618092.4248,10615820.9889,0.1524227307988607
25,2022,2,Transportation and warehousing,427370.789,10615820.9889,0.04025791217154687
25,2022,2,Utilities,55650.9443,10615820.9889,0.0052422647629598446
25,2022,2,Wholesale trade,153196.261,10615820.9889,0.014430938611359726
25,2022,3,Construction,740226.0194,10626866.8574,0.06965609236785958
25,2022,3,Education and health services,2698491.4677,10626866.8574,0.2539310507895288
25,2022,3,Financial activities,773335.8836,10626866.8574,0.07277176744352347
25,2022,3,Government,403521.2118,10626866.8574,0.03797179518806229
25,2022,3,Information,86417.0711,10626866.8574,0.00813194258097095
25,2022,3,Leisure and hospitality,316194.2122,10626866.8574,0.02975422732240394
25,2022,3,Manufacturing - Durable goods,540139.1894,10626866.8574,0.050827698949091005
25,2022,3,Manufacturing - Nondurable goods,350439.4152,10626866.8574,0.03297673904288846
25,2022,3,Mining and logging,8211.0095,10626866.8574,0.0007726651335884837
25,2022,3,Other services,308476.2595,10626866.8574,0.029027959382514807
25,2022,3,Professional and business services,2213246.4257,10626866.8574,0.20826895221321134
25,2022,3,Retail trade,1561797.1927,10626866.8574,0.14696685426264142
25,2022,3,Transportation and warehousing,421608.1296,10626866.8574,0.03967379428551077
25,2022,3,Utilities,32548.551199999998,10626866.8574,0.0030628548975688797
25,2022,3,Wholesale trade,172214.8188,10626866.8574,0.016205606140635754
25,2022,4,Construction,929679.262,10834376.1874,0.0858082870595895
25,2022,4,Education and health services,2622682.8699,10834376.1874,0.24207050083327253
25,2022,4,Financial activities,730744.0889,10834376.1874,0.06744680785127526
25,2022,4,Government,449263.5992,10834376.1874,0.041466494372096645
25,2022,4,Information,42341.7431,10834376.1874,0.003908092387381007
25,2022,4,Leisure and hospitality,208216.8982,10834376.1874,0.019218171364785076
25,2022,4,Manufacturing - Durable goods,588214.7916,10834376.1874,0.05429152370434333
25,2022,4,Manufacturing - Nondurable goods,300288.4677,10834376.1874,0.02771626741641341
25,2022,4,Mining and logging,11386.701700000001,10834376.1874,0.0010509789860575762
25,2022,4,Other services,288700.9674,10834376.1874,0.026646754959067154
25,2022,4,Professional and business services,2415897.0268,10834376.1874,0.22298441414740644
25,2022,4,Retail trade,1656431.6196,10834376.1874,0.1528866628727893
25,2022,4,Transportation and warehousing,313363.0152,10834376.1874,0.02892303255672719
25,2022,4,Utilities,109216.6636,10834376.1874,0.010080567788205024
25,2022,4,Wholesale trade,167948.4725,10834376.1874,0.015501443700590551
25,2023,1,Construction,766483.3049,10786964.0455,0.07105644383970613
25,2023,1,Education and health services,3057622.0736,10786964.0455,0.2834552948079538
25,2023,1,Financial activities,807754.5969,10786964.0455,0.07488247791434618
25,2023,1,Government,370506.0097,10786964.0455,0.034347570654466406
25,2023,1,Information,59858.7554,10786964.0455,0.005549175388692549
25,2023,1,Leisure and hospitality,186108.4854,10786964.0455,0.017253092215287296
25,2023,1,Manufacturing - Durable goods,512570.4903,10786964.0455,0.04751758586919822
25,2023,1,Manufacturing - Nondurable goods,271929.0023,10786964.0455,0.025209039462168292
25,2023,1,Mining and logging,2804.3013,10786964.0455,0.00025997132169638324
25,2023,1,Other services,260458.0173,10786964.0455,0.0241456276484629
25,2023,1,Professional and business services,2287163.4955,10786964.0455,0.21203032529381025
25,2023,1,Retail trade,1488499.1663,10786964.0455,0.13799055601014612
25,2023,1,Transportation and warehousing,452142.3755,10786964.0455,0.04191562830772764
25,2023,1,Utilities,115153.9891,10786964.0455,0.010675291825788446
25,2023,1,Wholesale trade,147909.982,10786964.0455,0.013711919440549506
25,2023,2,Construction,741559.6542,10598053.9629,0.06997130386351451
25,2023,2,Education and health services,2879267.3506,10598053.9629,0.2716788724306638
25,2023,2,Financial activities,785497.3207,10598053.9629,0.07411712786609179
25,2023,2,Government,269026.5646,10598053.9629,0.025384524889358544
25,2023,2,Information,54013.0512,10598053.9629,0.005096506527432338
25,2023,2,Leisure and hospitality,196030.0198,10598053.9629,0.018496793891239944
25,2023,2,Manufacturing - Durable goods,574369.4767,10598053.9629,0.054195749399905145
25,2023,2,Manufacturing - Nondurable goods,314057.90009999997,10598053.9629,0.029633544158144925
25,2023,2,Mining and logging,3246.6486,10598053.9629,0.0003063438449516635
25,2023,2,Other services,316597.728,10598053.9629,0.029873194560840654
25,2023,2,Professional and business services,2281373.0774,10598053.9629,0.21526339508991668
25,2023,2,Retail trade,1391236.2415,10598053.9629,0.13127280219276302
25,2023,2,Transportation and warehousing,538313.9826,10598053.9629,0.050793663108759865
25,2023,2,Utilities,116335.3493,10598053.9629,0.010977048211610215
25,2023,2,Wholesale trade,137129.5976,10598053.9629,0.01293912996480691
25,2023,3,Construction,766556.4231,10691281.435700001,0.07169920909015996
25,2023,3,Education and health services,2528579.8848,10691281.435700001,0.23650858879803158
25,2023,3,Financial activities,659721.7584,10691281.435700001,0.06170651875247407
25,2023,3,Government,344562.8589,10691281.435700001,0.03222839665874347
25,2023,3,Information,78897.5712,10691281.435700001,0.007379617838564013
25,2023,3,Leisure and hospitality,289461.48840000003,10691281.435700001,0.027074536400607606
25,2023,3,Manufacturing - Durable goods,605578.6661,10691281.435700001,0.05664229023827492
25,2023,3,Manufacturing - Nondurable goods,407180.4452,10691281.435700001,0.03808527982813692
25,2023,3,Mining and logging,9179.56,10691281.435700001,0.0008586024093751655
25,2023,3,Other services,352989.1386,10691281.435700001,0.03301654163001541
25,2023,3,Professional and business services,2500712.0136,10691281.435700001,0.2339019909484095
25,2023,3,Retail trade,1537833.4772,10691281.435700001,0.14383995842302993
25,2023,3,Transportation and warehousing,392334.1725,10691281.435700001,0.03669664622146506
25,2023,3,Utilities,62309.5235,10691281.435700001,0.005828068774986873
25,2023,3,Wholesale trade,155384.4542,10691281.435700001,0.014533753987725453
25,2023,4,Construction,817027.3484,11109623.1323,0.07354231000191026
25,2023,4,Education and health services,2763806.0509,11109623.1323,0.24877586016977837
25,2023,4,Financial activities,775616.7812,11109623.1323,0.0698148597808849
25,2023,4,Government,450811.301,11109623.1323,0.04057845127881215
25,2023,4,Information,35576.073300000004,11109623.1323,0.0032022754396201347
