YEAR,MONTH,mean_abstract,mean_routine,mean_manual,mean_rti,total_employed,n_obs,share_NRC,share_RC,share_NRM,share_RM,share_routine,date,recession
1978,11,3.1752252225956554,2.6775060249093032,2.927248100029123,-1.2066831408535552,96376018.23,66428.0,0.28856010427439716,0.24365373493600495,0.13675381191352629,0.3310323488760716,0.5746860838120765,1978-11-01,
1978,12,3.1788753588647713,2.671585216805792,2.9167804169674465,-1.2062818177296366,96195470.35,66192.0,0.2922886624255692,0.2465780272573926,0.13545511168655563,0.32567819863048264,0.5722562258878753,1978-12-01,
1979,1,3.183719778010899,2.6720099281752816,2.9129222398174437,-1.2059165535818863,94628779.59,64427.0,0.2970813915365217,0.24427527428920526,0.13265693824214309,0.32598639593212997,0.5702616702213353,1979-01-01,0.0
1979,2,3.1834413154946137,2.6696554180344716,2.9048027679636514,-1.2041905560722184,94862502.19999999,64303.0,0.2987029314307925,0.24721254559106498,0.1312839088277813,0.3228006141503613,0.5700131597414264,1979-02-01,
1979,3,3.1819389940544904,2.666244151553002,2.906067402584643,-1.2054553576308118,95360520.87,63813.0,0.2969001912080265,0.24634773788646988,0.13497505804888332,0.3217770128566203,0.5681247507430901,1979-03-01,
1979,4,3.1809702868689502,2.6667142243254385,2.9131263692838094,-1.2074125298313545,95721909.16,64440.0,0.2942352990778982,0.24611191478245692,0.13733949965441747,0.3223132864852275,0.5684252012676844,1979-04-01,0.0
1979,5,3.1784350708247318,2.667327574845484,2.926014770904249,-1.2106687795455437,96327447.66,64793.0,0.2931192473785929,0.2421822062839446,0.13760937232331938,0.3270891740141431,0.5692713802980878,1979-05-01,
1979,6,3.171588870375844,2.6774507565107033,2.9459353648593796,-1.2114089259967018,98206006.84,66366.0,0.2841059596838812,0.2397135497867678,0.14108131707842483,0.3350991734509261,0.574812723237694,1979-06-01,
1979,7,3.1714869667208307,2.6822478243362524,2.9520230585312794,-1.2118434571733532,99436463.10000001,67363.0,0.28145174302765397,0.2407183754708588,0.14213005973258513,0.33569982176890195,0.5764181972397607,1979-07-01,0.0
1979,8,3.173867996141947,2.684506834742042,2.944611940424418,-1.2091340246635636,98688559.35,66579.0,0.2854171372600952,0.24100482382814317,0.13890684462605846,0.3346711942857032,0.5756760181138463,1979-08-01,
1979,9,3.1811712501380023,2.677849619709696,2.9284020116296414,-1.2084579904251356,97869928.2,66330.0,0.29357446846476787,0.24191767170418746,0.1343653227488523,0.3301425370821923,0.5720602087863798,1979-09-01,
1979,10,3.180171740235881,2.6754058562837013,2.922186856608875,-1.2071941615580315,98439949.46,66526.0,0.29348462375774975,0.24320353912542533,0.1358213063227227,0.3274905307941023,0.5706940699195276,1979-10-01,0.0
1979,11,3.1820841294567317,2.673259644401293,2.9161627613823518,-1.20614968001523,98099314.26,65879.0,0.29340180517180303,0.24721087698661348,0.13343937904913136,0.32594793879245204,0.5731588157790656,1979-11-01,
