STATEFIP,state_name,year,month,unemployment_rate,unemployment_total,employment_total,labor_force,population
17,Illinois,2021,3,6.7,418204.0,5844336.0,6262540.0,10071078.0
17,Illinois,2021,4,6.4,404485.0,5891297.0,6295782.0,10068140.0
17,Illinois,2021,5,6.2,392397.0,5909617.0,6302014.0,10065612.0
17,Illinois,2021,6,7.2,465060.0,5953827.0,6418887.0,10063202.0
17,Illinois,2021,7,6.6,423765.0,5997640.0,6421405.0,10060784.0
17,Illinois,2021,8,6.1,391163.0,5973526.0,6364689.0,10059524.0
17,Illinois,2021,9,5.2,329465.0,6024667.0,6354132.0,10057195.0
17,Illinois,2021,10,4.9,309995.0,6063371.0,6373366.0,10054845.0
17,Illinois,2021,11,4.4,278500.0,6122619.0,6401119.0,10052291.0
17,Illinois,2021,12,4.2,268165.0,6116333.0,6384498.0,10049740.0
17,Illinois,2022,1,5.3,338701.0,6069112.0,6407813.0,10046611.0
17,Illinois,2022,2,5.0,323993.0,6109459.0,6433452.0,10041513.0
17,Illinois,2022,3,4.7,300426.0,6156043.0,6456469.0,10038536.0
17,Illinois,2022,4,4.4,279821.0,6131609.0,6411430.0,10037349.0
17,Illinois,2022,5,4.4,284428.0,6153432.0,6437860.0,10037197.0
17,Illinois,2022,6,5.0,323664.0,6199914.0,6523578.0,10036857.0
17,Illinois,2022,7,4.8,312322.0,6213723.0,6526045.0,10035886.0
17,Illinois,2022,8,4.9,316954.0,6175059.0,6492013.0,10040697.0
17,Illinois,2022,9,4.4,280455.0,6158105.0,6438560.0,10046087.0
17,Illinois,2022,10,4.3,279227.0,6166904.0,6446131.0,10051454.0
17,Illinois,2022,11,4.2,269145.0,6162032.0,6431177.0,10056154.0
17,Illinois,2022,12,4.0,255586.0,6153362.0,6408948.0,10060643.0
17,Illinois,2023,1,4.7,299729.0,6092122.0,6391851.0,10064354.0
17,Illinois,2023,2,4.7,299773.0,6134411.0,6434184.0,10068555.0
17,Illinois,2023,3,4.4,282087.0,6175948.0,6458035.0,10073239.0
17,Illinois,2023,4,3.8,244069.0,6195665.0,6439734.0,10078221.0
17,Illinois,2023,5,4.0,257205.0,6176876.0,6434081.0,10083219.0
17,Illinois,2023,6,4.8,311288.0,6231748.0,6543036.0,10088698.0
17,Illinois,2023,7,4.7,306517.0,6254478.0,6560995.0,10093958.0
17,Illinois,2023,8,5.1,334868.0,6219652.0,6554520.0,10102750.0
17,Illinois,2023,9,4.7,308735.0,6225673.0,6534408.0,10112007.0
17,Illinois,2023,10,4.5,297288.0,6251500.0,6548788.0,10121168.0
17,Illinois,2023,11,4.2,277387.0,6299229.0,6576616.0,10129556.0
17,Illinois,2023,12,4.3,282210.0,6223873.0,6506083.0,10137509.0
17,Illinois,2024,1,5.2,336685.0,6178146.0,6514831.0,10144720.0
17,Illinois,2024,2,5.3,349491.0,6200467.0,6549958.0,10151964.0
17,Illinois,2024,3,5.0,329928.0,6266420.0,6596348.0,10160032.0
17,Illinois,2024,4,4.6,301600.0,6279618.0,6581218.0,10168322.0
17,Illinois,2024,5,4.8,317448.0,6274377.0,6591825.0,10176685.0
17,Illinois,2024,6,5.7,383655.0,6316485.0,6700140.0,10185306.0
17,Illinois,2024,7,5.7,382859.0,6346006.0,6728865.0,10193979.0
17,Illinois,2024,8,5.3,354622.0,6298188.0,6652810.0,10199159.0
17,Illinois,2024,9,4.7,315626.0,6330679.0,6646305.0,10204632.0
17,Illinois,2024,10,4.7,313237.0,6349490.0,6662727.0,10209776.0
17,Illinois,2024,11,4.5,300597.0,6354181.0,6654778.0,10213789.0
17,Illinois,2024,12,4.3,284112.0,6335094.0,6619206.0,10217521.0
17,Illinois,2025,1,5.0,330292.0,6245818.0,6576110.0,10220534.0
17,Illinois,2025,2,5.1,334737.0,6229478.0,6564215.0,10223105.0
17,Illinois,2025,3,5.0,329013.0,6287985.0,6616998.0,10226181.0
17,Illinois,2025,4,4.5,293976.0,6309075.0,6603051.0,10229172.0
17,Illinois,2025,5,4.4,285552.0,6264229.0,6549781.0,10232692.0
17,Illinois,2025,6,4.5,297407.0,6339878.0,6637285.0,10236645.0
17,Illinois,2025,7,4.8,319807.0,6312011.0,6631818.0,10240642.0
17,Illinois,2025,8,4.7,306899.0,6246813.0,6553712.0,10245076.0
17,Illinois,2025,9,4.3,279268.0,6271038.0,6550306.0,10249814.0
17,Illinois,2025,10,,,,,
17,Illinois,2025,11,4.6,297658.0,6234634.0,6532292.0,10257705.0
17,Illinois,2025,12,4.8,313698.0,6192880.0,6506578.0,10260877.0
18,Indiana,1976,1,7.9,187285.0,2196226.0,2383511.0,3789000.0
18,Indiana,1976,2,7.7,183799.0,2196735.0,2380534.0,3793000.0
18,Indiana,1976,3,7.1,171069.0,2222807.0,2393876.0,3797000.0
18,Indiana,1976,4,6.0,145001.0,2262078.0,2407079.0,3801000.0
18,Indiana,1976,5,5.4,131134.0,2292507.0,2423641.0,3806000.0
18,Indiana,1976,6,5.8,144237.0,2339675.0,2483912.0,3810000.0
18,Indiana,1976,7,5.5,138771.0,2368588.0,2507359.0,3814000.0
18,Indiana,1976,8,5.8,143903.0,2343260.0,2487163.0,3819000.0
18,Indiana,1976,9,5.4,131332.0,2323149.0,2454481.0,3823000.0
18,Indiana,1976,10,5.5,134588.0,2331239.0,2465827.0,3828000.0
18,Indiana,1976,11,5.6,136914.0,2308775.0,2445689.0,3833000.0
18,Indiana,1976,12,5.4,130013.0,2297812.0,2427825.0,3837000.0
18,Indiana,1977,1,6.2,148583.0,2256690.0,2405273.0,3842000.0
18,Indiana,1977,2,7.0,168785.0,2252008.0,2420793.0,3847000.0
18,Indiana,1977,3,6.2,150362.0,2274113.0,2424475.0,3851000.0
18,Indiana,1977,4,5.2,126895.0,2319252.0,2446147.0,3856000.0
18,Indiana,1977,5,5.3,131485.0,2346832.0,2478317.0,3861000.0
18,Indiana,1977,6,6.0,153958.0,2395182.0,2549140.0,3865000.0
18,Indiana,1977,7,5.7,143319.0,2390280.0,2533599.0,3870000.0
18,Indiana,1977,8,5.8,146992.0,2370712.0,2517704.0,3875000.0
18,Indiana,1977,9,5.6,138672.0,2357863.0,2496535.0,3881000.0
18,Indiana,1977,10,5.3,132099.0,2380167.0,2512266.0,3886000.0
18,Indiana,1977,11,5.5,139211.0,2387360.0,2526571.0,3891000.0
18,Indiana,1977,12,5.4,136299.0,2372279.0,2508578.0,3896000.0
18,Indiana,1978,1,6.2,156737.0,2351352.0,2508089.0,3902000.0
18,Indiana,1978,2,6.4,159227.0,2339550.0,2498777.0,3907000.0
18,Indiana,1978,3,6.3,159325.0,2352092.0,2511417.0,3912000.0
18,Indiana,1978,4,5.5,140387.0,2404712.0,2545099.0,3917000.0
18,Indiana,1978,5,5.2,133242.0,2439413.0,2572655.0,3923000.0
18,Indiana,1978,6,5.6,148557.0,2489763.0,2638320.0,3928000.0
18,Indiana,1978,7,5.5,146401.0,2502090.0,2648491.0,3933000.0
18,Indiana,1978,8,5.3,140871.0,2493184.0,2634055.0,3937000.0
18,Indiana,1978,9,5.2,136841.0,2475844.0,2612685.0,3941000.0
18,Indiana,1978,10,5.0,129720.0,2487853.0,2617573.0,3945000.0
18,Indiana,1978,11,5.2,135120.0,2477445.0,2612565.0,3949000.0
18,Indiana,1978,12,5.4,141650.0,2465644.0,2607294.0,3953000.0
18,Indiana,1979,1,5.9,152287.0,2435291.0,2587578.0,3957000.0
18,Indiana,1979,2,6.4,165999.0,2423759.0,2589758.0,3961000.0
18,Indiana,1979,3,6.2,161365.0,2443274.0,2604639.0,3965000.0
18,Indiana,1979,4,5.7,147158.0,2451876.0,2599034.0,3969000.0
18,Indiana,1979,5,5.5,145581.0,2479449.0,2625030.0,3973000.0
18,Indiana,1979,6,6.2,166590.0,2501284.0,2667874.0,3977000.0
18,Indiana,1979,7,6.5,172639.0,2503704.0,2676343.0,3981000.0
18,Indiana,1979,8,7.0,187554.0,2472829.0,2660383.0,3984000.0
18,Indiana,1979,9,6.6,174213.0,2467182.0,2641395.0,3987000.0
18,Indiana,1979,10,6.8,181799.0,2474500.0,2656299.0,3990000.0
18,Indiana,1979,11,6.9,181372.0,2456374.0,2637746.0,3993000.0
18,Indiana,1979,12,7.5,196088.0,2432504.0,2628592.0,3996000.0
18,Indiana,1980,1,8.6,225254.0,2384175.0,2609429.0,4000000.0
18,Indiana,1980,2,8.9,232573.0,2368777.0,2601350.0,4002145.0
18,Indiana,1980,3,9.0,234014.0,2369488.0,2603502.0,4004344.0
18,Indiana,1980,4,9.1,238269.0,2368493.0,2606762.0,4006487.0
18,Indiana,1980,5,10.3,272185.0,2365483.0,2637668.0,4007657.0
18,Indiana,1980,6,10.9,292870.0,2394148.0,2687018.0,4008799.0
18,Indiana,1980,7,10.9,289640.0,2377679.0,2667319.0,4009968.0
18,Indiana,1980,8,10.4,274603.0,2354818.0,2629421.0,4010110.0
18,Indiana,1980,9,9.5,247338.0,2353859.0,2601197.0,4011250.0
18,Indiana,1980,10,9.2,239940.0,2374025.0,2613965.0,4012417.0
18,Indiana,1980,11,9.2,238507.0,2362729.0,2601236.0,4013556.0
18,Indiana,1980,12,9.0,232780.0,2349740.0,2582520.0,4014722.0
18,Indiana,1981,1,10.2,262962.0,2322182.0,2585144.0,4015860.0
18,Indiana,1981,2,10.4,267810.0,2311695.0,2579505.0,4016996.0
18,Indiana,1981,3,10.0,258533.0,2338351.0,2596884.0,4018216.0
18,Indiana,1981,4,9.1,237487.0,2380892.0,2618379.0,4018354.0
18,Indiana,1981,5,9.4,246664.0,2388233.0,2634897.0,4019517.0
18,Indiana,1981,6,9.5,251218.0,2398678.0,2649896.0,4020651.0
18,Indiana,1981,7,9.2,243012.0,2411712.0,2654724.0,4021813.0
18,Indiana,1981,8,9.2,241892.0,2395566.0,2637458.0,4021950.0
18,Indiana,1981,9,9.2,239607.0,2354979.0,2594586.0,4022087.0
18,Indiana,1981,10,9.7,254042.0,2358420.0,2612462.0,4022251.0
18,Indiana,1981,11,10.4,271318.0,2331497.0,2602815.0,4022387.0
18,Indiana,1981,12,11.3,292949.0,2290205.0,2583154.0,4022551.0
18,Indiana,1982,1,12.2,313135.0,2250616.0,2563751.0,4022687.0
18,Indiana,1982,2,12.5,320102.0,2241370.0,2561472.0,4022822.0
18,Indiana,1982,3,12.4,319014.0,2250669.0,2569683.0,4023041.0
18,Indiana,1982,4,11.7,301668.0,2276205.0,2577873.0,4023176.0
18,Indiana,1982,5,11.2,293183.0,2313504.0,2606687.0,4023339.0
18,Indiana,1982,6,11.5,302293.0,2330454.0,2632747.0,4023473.0
18,Indiana,1982,7,11.5,301763.0,2333694.0,2635457.0,4023635.0
18,Indiana,1982,8,11.4,297198.0,2308189.0,2605387.0,4022776.0
18,Indiana,1982,9,11.4,294118.0,2296161.0,2590279.0,4022910.0
18,Indiana,1982,10,11.8,305572.0,2294522.0,2600094.0,4022079.0
18,Indiana,1982,11,12.5,325679.0,2270275.0,2595954.0,4022212.0
18,Indiana,1982,12,12.6,324550.0,2252591.0,2577141.0,4021381.0
18,Indiana,1983,1,13.3,338879.0,2215711.0,2554590.0,4020522.0
18,Indiana,1983,2,13.3,336678.0,2201123.0,2537801.0,4020656.0
18,Indiana,1983,3,12.6,320370.0,2219130.0,2539500.0,4019880.0
18,Indiana,1983,4,11.5,289655.0,2238530.0,2528185.0,4020013.0
18,Indiana,1983,5,11.1,283410.0,2260617.0,2544027.0,4019182.0
18,Indiana,1983,6,11.1,290265.0,2317583.0,2607848.0,4019315.0
18,Indiana,1983,7,10.3,269783.0,2338969.0,2608752.0,4018485.0
18,Indiana,1983,8,10.6,275937.0,2323748.0,2599685.0,4019609.0
18,Indiana,1983,9,10.0,258448.0,2323441.0,2581889.0,4020732.0
18,Indiana,1983,10,9.9,255248.0,2329347.0,2584595.0,4021882.0
18,Indiana,1983,11,9.7,249177.0,2326104.0,2575281.0,4023004.0
18,Indiana,1983,12,9.7,247128.0,2310748.0,2557876.0,4024152.0
18,Indiana,1984,1,10.3,262116.0,2284947.0,2547063.0,4025273.0
18,Indiana,1984,2,10.0,254639.0,2295306.0,2549945.0,4027383.0
18,Indiana,1984,3,9.6,246193.0,2312644.0,2558837.0,4028557.0
18,Indiana,1984,4,8.6,223608.0,2364562.0,2588170.0,4029675.0
18,Indiana,1984,5,8.2,215661.0,2404072.0,2619733.0,4030821.0
18,Indiana,1984,6,7.8,207499.0,2451570.0,2659069.0,4031938.0
18,Indiana,1984,7,7.8,206071.0,2444367.0,2650438.0,4033082.0
18,Indiana,1984,8,7.8,203225.0,2413424.0,2616649.0,4033209.0
18,Indiana,1984,9,7.8,201726.0,2394756.0,2596482.0,4033336.0
18,Indiana,1984,10,7.9,207033.0,2405229.0,2612262.0,4033490.0
18,Indiana,1984,11,7.9,207123.0,2403394.0,2610517.0,4033617.0
18,Indiana,1984,12,8.1,212117.0,2401562.0,2613679.0,4033771.0
18,Indiana,1985,1,9.1,237605.0,2371212.0,2608817.0,4033897.0
18,Indiana,1985,2,9.1,237818.0,2370213.0,2608031.0,4034022.0
18,Indiana,1985,3,8.6,226730.0,2416512.0,2643242.0,4034231.0
18,Indiana,1985,4,7.7,204295.0,2456116.0,2660411.0,4034356.0
18,Indiana,1985,5,7.7,207392.0,2474087.0,2681479.0,4034509.0
18,Indiana,1985,6,7.9,212588.0,2493371.0,2705959.0,4034634.0
18,Indiana,1985,7,7.4,199581.0,2504572.0,2704153.0,4034786.0
18,Indiana,1985,8,7.2,192187.0,2493699.0,2685886.0,4035897.0
18,Indiana,1985,9,6.9,185019.0,2484143.0,2669162.0,4037992.0
18,Indiana,1985,10,6.9,185774.0,2496048.0,2681822.0,4039129.0
18,Indiana,1985,11,6.9,184740.0,2489268.0,2674008.0,4041222.0
18,Indiana,1985,12,6.9,184432.0,2472586.0,2657018.0,4042358.0
18,Indiana,1986,1,7.4,195392.0,2452217.0,2647609.0,4043464.0
18,Indiana,1986,2,8.0,210974.0,2441834.0,2652808.0,4045555.0
18,Indiana,1986,3,7.6,203555.0,2466897.0,2670452.0,4046744.0
18,Indiana,1986,4,6.9,185655.0,2489444.0,2675099.0,4048833.0
18,Indiana,1986,5,7.0,189434.0,2508654.0,2698088.0,4049964.0
18,Indiana,1986,6,6.7,184584.0,2563933.0,2748517.0,4052051.0
18,Indiana,1986,7,6.2,170201.0,2578352.0,2748553.0,4053181.0
18,Indiana,1986,8,6.1,167078.0,2559725.0,2726803.0,4055266.0
18,Indiana,1986,9,6.3,170241.0,2532734.0,2702975.0,4058333.0
18,Indiana,1986,10,6.3,171241.0,2543545.0,2714786.0,4060444.0
18,Indiana,1986,11,6.5,175402.0,2526883.0,2702285.0,4063509.0
18,Indiana,1986,12,6.3,169791.0,2509953.0,2679744.0,4065617.0
18,Indiana,1987,1,7.5,198813.0,2469494.0,2668307.0,4068679.0
18,Indiana,1987,2,7.5,198631.0,2463732.0,2662363.0,4070757.0
18,Indiana,1987,3,7.1,188526.0,2481957.0,2670483.0,4072918.0
18,Indiana,1987,4,6.2,166210.0,2521913.0,2688123.0,4075976.0
18,Indiana,1987,5,6.4,173168.0,2552621.0,2725789.0,4078078.0
18,Indiana,1987,6,6.1,168080.0,2578683.0,2746763.0,4081133.0
18,Indiana,1987,7,5.8,158548.0,2577802.0,2736350.0,4083234.0
18,Indiana,1987,8,5.8,156671.0,2564009.0,2720680.0,4085305.0
18,Indiana,1987,9,5.4,145894.0,2546232.0,2692126.0,4086394.0
18,Indiana,1987,10,5.4,146595.0,2552712.0,2699307.0,4088492.0
18,Indiana,1987,11,5.4,145413.0,2543918.0,2689331.0,4090560.0
18,Indiana,1987,12,5.2,140057.0,2538539.0,2678596.0,4091675.0
18,Indiana,1988,1,5.9,158249.0,2518165.0,2676414.0,4093741.0
18,Indiana,1988,2,6.1,163328.0,2508825.0,2672153.0,4095806.0
18,Indiana,1988,3,5.9,156820.0,2517924.0,2674744.0,4096947.0
18,Indiana,1988,4,4.9,133413.0,2567693.0,2701106.0,4099011.0
18,Indiana,1988,5,5.1,139292.0,2587502.0,2726794.0,4101101.0
18,Indiana,1988,6,4.9,135490.0,2641268.0,2776758.0,4102183.0
18,Indiana,1988,7,5.0,138056.0,2647029.0,2785085.0,4104272.0
18,Indiana,1988,8,5.1,141472.0,2633218.0,2774690.0,4105353.0
18,Indiana,1988,9,4.7,130342.0,2616748.0,2747090.0,4106433.0
18,Indiana,1988,10,4.7,129163.0,2637369.0,2766532.0,4107540.0
18,Indiana,1988,11,4.9,136779.0,2637769.0,2774548.0,4108619.0
18,Indiana,1988,12,4.8,132174.0,2629012.0,2761186.0,4109726.0
18,Indiana,1989,1,5.5,152037.0,2608424.0,2760461.0,4110803.0
18,Indiana,1989,2,5.3,146148.0,2604554.0,2750702.0,4111880.0
18,Indiana,1989,3,4.8,132614.0,2625874.0,2758488.0,4113041.0
18,Indiana,1989,4,4.3,120511.0,2664545.0,2785056.0,4114116.0
18,Indiana,1989,5,4.4,123086.0,2685098.0,2808184.0,4115220.0
18,Indiana,1989,6,4.5,129111.0,2738281.0,2867392.0,4116294.0
18,Indiana,1989,7,4.6,130367.0,2729643.0,2860010.0,4117396.0
18,Indiana,1989,8,4.5,126350.0,2703395.0,2829745.0,4118469.0
18,Indiana,1989,9,4.4,122755.0,2663241.0,2785996.0,4120517.0
18,Indiana,1989,10,4.6,128355.0,2670748.0,2799103.0,4121617.0
18,Indiana,1989,11,4.9,137941.0,2661357.0,2799298.0,4122688.0
18,Indiana,1989,12,4.9,135766.0,2637443.0,2773209.0,4123786.0
18,Indiana,1990,1,5.7,159067.0,2620204.0,2779271.0,4124937.0
18,Indiana,1990,2,5.8,162279.0,2613088.0,2775367.0,4137172.0
18,Indiana,1990,3,5.6,155206.0,2622823.0,2778029.0,4149408.0
18,Indiana,1990,4,5.2,144308.0,2632274.0,2776582.0,4160962.0
18,Indiana,1990,5,5.0,140438.0,2664720.0,2805158.0,4174786.0
18,Indiana,1990,6,4.8,134888.0,2702179.0,2837067.0,4186340.0
18,Indiana,1990,7,4.7,133988.0,2709522.0,2843510.0,4197895.0
18,Indiana,1990,8,4.9,138866.0,2678282.0,2817148.0,4201448.0
18,Indiana,1990,9,4.5,124868.0,2668823.0,2793691.0,4206002.0
18,Indiana,1990,10,4.4,124504.0,2673778.0,2798282.0,4210557.0
18,Indiana,1990,11,5.1,142039.0,2652621.0,2794660.0,4215110.0
18,Indiana,1990,12,5.3,147692.0,2641701.0,2789393.0,4218665.0
18,Indiana,1991,1,6.4,177018.0,2591079.0,2768097.0,4222219.0
18,Indiana,1991,2,7.0,193285.0,2577181.0,2770466.0,4224773.0
18,Indiana,1991,3,6.9,193285.0,2590591.0,2783876.0,4228328.0
18,Indiana,1991,4,5.6,155698.0,2643172.0,2798870.0,4231882.0
18,Indiana,1991,5,5.7,160546.0,2648696.0,2809242.0,4235437.0
18,Indiana,1991,6,5.8,164607.0,2691589.0,2856196.0,4238990.0
18,Indiana,1991,7,5.4,154709.0,2689408.0,2844117.0,4243544.0
18,Indiana,1991,8,5.1,143633.0,2664752.0,2808385.0,4247098.0
18,Indiana,1991,9,4.7,132141.0,2655019.0,2787160.0,4251652.0
18,Indiana,1991,10,4.9,135894.0,2655510.0,2791404.0,4257206.0
18,Indiana,1991,11,5.1,143441.0,2645450.0,2788891.0,4260760.0
18,Indiana,1991,12,5.5,152898.0,2624916.0,2777814.0,4264313.0
18,Indiana,1992,1,6.6,183797.0,2606618.0,2790415.0,4267868.0
18,Indiana,1992,2,6.9,193730.0,2602884.0,2796614.0,4270421.0
18,Indiana,1992,3,6.6,184713.0,2625896.0,2810609.0,4273975.0
18,Indiana,1992,4,5.9,167520.0,2667151.0,2834671.0,4277529.0
18,Indiana,1992,5,6.2,178971.0,2689914.0,2868885.0,4281083.0
18,Indiana,1992,6,6.5,191370.0,2735854.0,2927224.0,4285637.0
18,Indiana,1992,7,6.3,184718.0,2751477.0,2936195.0,4289191.0
18,Indiana,1992,8,6.0,174895.0,2727925.0,2902820.0,4294744.0
18,Indiana,1992,9,5.7,162703.0,2706866.0,2869569.0,4300297.0
18,Indiana,1992,10,5.2,149463.0,2710200.0,2859663.0,4305851.0
18,Indiana,1992,11,5.6,159797.0,2704586.0,2864383.0,4310405.0
18,Indiana,1992,12,5.6,161135.0,2700508.0,2861643.0,4314958.0
18,Indiana,1993,1,6.4,183824.0,2671554.0,2855378.0,4318511.0
18,Indiana,1993,2,6.5,186921.0,2680476.0,2867397.0,4323065.0
18,Indiana,1993,3,6.0,173995.0,2714985.0,2888980.0,4326619.0
18,Indiana,1993,4,5.5,161891.0,2756033.0,2917924.0,4331172.0
18,Indiana,1993,5,5.7,169719.0,2790393.0,2960112.0,4335726.0
18,Indiana,1993,6,5.9,177091.0,2848719.0,3025810.0,4340279.0
18,Indiana,1993,7,4.5,135252.0,2872212.0,3007464.0,4343833.0
18,Indiana,1993,8,4.1,122841.0,2860075.0,2982916.0,4348386.0
18,Indiana,1993,9,3.8,113081.0,2827237.0,2940318.0,4352938.0
18,Indiana,1993,10,4.0,118791.0,2848403.0,2967194.0,4356493.0
18,Indiana,1993,11,4.2,126426.0,2850013.0,2976439.0,4361045.0
18,Indiana,1993,12,4.4,130593.0,2847325.0,2977918.0,4363599.0
18,Indiana,1994,1,5.5,164822.0,2813619.0,2978441.0,4367152.0
18,Indiana,1994,2,5.6,166621.0,2823491.0,2990112.0,4368705.0
18,Indiana,1994,3,5.4,161248.0,2832026.0,2993274.0,4372260.0
18,Indiana,1994,4,4.6,138990.0,2861796.0,3000786.0,4375813.0
18,Indiana,1994,5,4.5,136331.0,2904232.0,3040563.0,4378366.0
18,Indiana,1994,6,4.7,143657.0,2931863.0,3075520.0,4381920.0
18,Indiana,1994,7,4.8,147126.0,2934326.0,3081452.0,4385473.0
18,Indiana,1994,8,4.6,140123.0,2935767.0,3075890.0,4390026.0
18,Indiana,1994,9,4.1,126124.0,2944501.0,3070625.0,4393578.0
18,Indiana,1994,10,4.1,128190.0,2962301.0,3090491.0,4398131.0
18,Indiana,1994,11,4.1,125883.0,2976211.0,3102094.0,4402685.0
18,Indiana,1994,12,3.9,121456.0,2978757.0,3100213.0,4406237.0
18,Indiana,1995,1,4.8,148701.0,2948748.0,3097449.0,4409791.0
18,Indiana,1995,2,4.8,148551.0,2945569.0,3094120.0,4412343.0
18,Indiana,1995,3,4.8,150564.0,2958013.0,3108577.0,4415897.0
18,Indiana,1995,4,4.6,143627.0,2980377.0,3124004.0,4420450.0
18,Indiana,1995,5,4.4,138997.0,2989611.0,3128608.0,4423003.0
18,Indiana,1995,6,4.6,144180.0,3015844.0,3160024.0,4427556.0
18,Indiana,1995,7,4.5,141802.0,3022688.0,3164490.0,4431109.0
18,Indiana,1995,8,4.2,131714.0,3003155.0,3134869.0,4435661.0
18,Indiana,1995,9,3.8,118795.0,2994110.0,3112905.0,4440214.0
18,Indiana,1995,10,4.0,124820.0,3004367.0,3129187.0,4445766.0
18,Indiana,1995,11,4.2,131568.0,2977470.0,3109038.0,4449319.0
18,Indiana,1995,12,4.1,125847.0,2957793.0,3083640.0,4452872.0
18,Indiana,1996,1,5.1,156157.0,2904121.0,3060278.0,4456424.0
18,Indiana,1996,2,4.9,151742.0,2919862.0,3071604.0,4459978.0
18,Indiana,1996,3,4.7,144640.0,2939244.0,3083884.0,4463531.0
18,Indiana,1996,4,4.1,125959.0,2966099.0,3092058.0,4467083.0
18,Indiana,1996,5,4.1,127320.0,2988936.0,3116256.0,4471636.0
18,Indiana,1996,6,4.0,126597.0,3015984.0,3142581.0,4476188.0
18,Indiana,1996,7,4.0,124281.0,3013435.0,3137716.0,4479741.0
18,Indiana,1996,8,3.5,110072.0,2992949.0,3103021.0,4483293.0
18,Indiana,1996,9,3.3,100527.0,2988826.0,3089353.0,4486845.0
18,Indiana,1996,10,3.2,97927.0,3007599.0,3105526.0,4490399.0
18,Indiana,1996,11,3.3,100650.0,2994889.0,3095539.0,4492951.0
18,Indiana,1996,12,3.2,98235.0,2977892.0,3076127.0,4495503.0
18,Indiana,1997,1,3.9,119451.0,2944174.0,3063625.0,4498056.0
18,Indiana,1997,2,3.9,120383.0,2942928.0,3063311.0,4498609.0
18,Indiana,1997,3,3.9,120693.0,2976244.0,3096937.0,4500164.0
18,Indiana,1997,4,3.2,99234.0,3005402.0,3104636.0,4501716.0
18,Indiana,1997,5,3.2,99460.0,3029429.0,3128889.0,4504269.0
18,Indiana,1997,6,3.5,109416.0,3050272.0,3159688.0,4506822.0
18,Indiana,1997,7,3.3,105265.0,3064285.0,3169550.0,4509374.0
18,Indiana,1997,8,3.4,105241.0,3033032.0,3138273.0,4511927.0
18,Indiana,1997,9,3.1,96275.0,3015633.0,3111908.0,4515479.0
18,Indiana,1997,10,3.1,97632.0,3025200.0,3122832.0,4519031.0
18,Indiana,1997,11,3.0,94376.0,3028675.0,3123051.0,4521584.0
18,Indiana,1997,12,3.0,94699.0,3012640.0,3107339.0,4523137.0
18,Indiana,1998,1,3.7,113573.0,2981972.0,3095545.0,4525689.0
18,Indiana,1998,2,3.7,113067.0,2976238.0,3089305.0,4527242.0
18,Indiana,1998,3,3.6,112152.0,2996211.0,3108363.0,4528796.0
18,Indiana,1998,4,2.5,79057.0,3025404.0,3104461.0,4531349.0
18,Indiana,1998,5,2.7,83183.0,3037033.0,3120216.0,4532901.0
18,Indiana,1998,6,2.9,92895.0,3059948.0,3152843.0,4535453.0
18,Indiana,1998,7,2.9,91076.0,3059767.0,3150843.0,4538007.0
18,Indiana,1998,8,2.9,89896.0,3032701.0,3122597.0,4540558.0
18,Indiana,1998,9,2.7,84834.0,3025611.0,3110445.0,4544111.0
18,Indiana,1998,10,2.6,81948.0,3041037.0,3122985.0,4546663.0
18,Indiana,1998,11,2.8,86930.0,3045774.0,3132704.0,4550215.0
18,Indiana,1998,12,2.7,84302.0,3042167.0,3126469.0,4552768.0
18,Indiana,1999,1,3.4,105549.0,3007452.0,3113001.0,4554320.0
18,Indiana,1999,2,3.4,106570.0,2992292.0,3098862.0,4555873.0
18,Indiana,1999,3,3.1,96033.0,3007413.0,3103446.0,4557427.0
18,Indiana,1999,4,2.6,81499.0,3026430.0,3107929.0,4559978.0
18,Indiana,1999,5,2.7,85920.0,3043601.0,3129521.0,4562532.0
18,Indiana,1999,6,3.0,94434.0,3068731.0,3163165.0,4565083.0
18,Indiana,1999,7,2.8,86753.0,3057501.0,3144254.0,4567635.0
18,Indiana,1999,8,2.8,88771.0,3028368.0,3117139.0,4571188.0
18,Indiana,1999,9,2.7,83470.0,3011763.0,3095233.0,4574739.0
18,Indiana,1999,10,2.7,83118.0,3038813.0,3121931.0,4577292.0
18,Indiana,1999,11,2.9,91213.0,3035511.0,3126724.0,4580843.0
18,Indiana,1999,12,2.8,88617.0,3032959.0,3121576.0,4583395.0
18,Indiana,2000,1,3.5,109375.0,3006970.0,3116345.0,4585948.0
18,Indiana,2000,2,3.7,116548.0,2998337.0,3114885.0,4586500.0
18,Indiana,2000,3,3.6,112464.0,3009373.0,3121837.0,4589054.0
18,Indiana,2000,4,2.9,89328.0,3041714.0,3131042.0,4591689.0
18,Indiana,2000,5,3.0,92581.0,3043609.0,3136190.0,4595279.0
18,Indiana,2000,6,3.2,102080.0,3065153.0,3167233.0,4599098.0
18,Indiana,2000,7,3.1,98278.0,3058829.0,3157107.0,4602797.0
18,Indiana,2000,8,2.9,91632.0,3039384.0,3131016.0,4605922.0
18,Indiana,2000,9,2.3,69866.0,3033376.0,3103242.0,4609160.0
18,Indiana,2000,10,2.3,72042.0,3032999.0,3105041.0,4612204.0
18,Indiana,2000,11,2.7,83444.0,3025361.0,3108805.0,4614890.0
18,Indiana,2000,12,2.9,89297.0,3030333.0,3119630.0,4617336.0
